club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Sunderland AFC,Joe Murphy,24.0,Goalkeeper,Walsall,Loan,out,0.0,Premier League,2005,2005/2006
Sunderland AFC,Michael Ingham,24.0,Goalkeeper,Wrexham,Free Transfer,out,0.0,Premier League,2005,2005/2006
Sunderland AFC,Thomas Myhre,31.0,Goalkeeper,Charlton,Free Transfer,out,0.0,Premier League,2005,2005/2006
Sunderland AFC,Colin Healy,25.0,Central Midfield,Without Club,-,out,0.0,Premier League,2005,2005/2006
Sunderland AFC,Matt Piper,24.0,Right Midfield,Without Club,-,out,0.0,Premier League,2005,2005/2006
Wigan Athletic,Henri Camara,28.0,Centre-Forward,Wolves,£5.81m,in,5.81,Premier League,2005,2005/2006
Wigan Athletic,Paul Scharner,25.0,Centre-Back,SK Brann,£3.30m,in,3.3,Premier League,2005,2005/2006
Wigan Athletic,David Connolly,28.0,Centre-Forward,Leicester,£2.70m,in,2.7,Premier League,2005,2005/2006
Wigan Athletic,Damien Francis,26.0,Central Midfield,Norwich,£2.03m,in,2.03,Premier League,2005,2005/2006
Wigan Athletic,Mike Pollitt,33.0,Goalkeeper,Rotherham,£270k,in,0.27,Premier League,2005,2005/2006
Wigan Athletic,Ryan Taylor,20.0,Right-Back,Tranmere Rovers,£90k,in,0.09,Premier League,2005,2005/2006
Wigan Athletic,Stéphane Henchoz,30.0,Centre-Back,Celtic,Free Transfer,in,0.0,Premier League,2005,2005/2006
Wigan Athletic,David Thompson,28.0,Right Midfield,Blackburn,Free Transfer,in,0.0,Premier League,2005,2005/2006
Wigan Athletic,Arjan de Zeeuw,35.0,Centre-Back,Portsmouth,Free Transfer,in,0.0,Premier League,2005,2005/2006
Wigan Athletic,Josip Skoko,29.0,Central Midfield,Genclerbirligi,Free Transfer,in,0.0,Premier League,2005,2005/2006
Wigan Athletic,Pascal Chimbonda,26.0,Right-Back,SC Bastia,Free Transfer,in,0.0,Premier League,2005,2005/2006
Wigan Athletic,Neil Mellor,23.0,Centre-Forward,Liverpool,Loan,in,0.0,Premier League,2005,2005/2006
Wigan Athletic,Reto Ziegler,20.0,Centre-Back,Spurs,Loan,in,0.0,Premier League,2005,2005/2006
Wigan Athletic,Ngasanya Saddam Ilongo,20.0,Defensive Midfield,Hapoel Tel Aviv,?,in,,Premier League,2005,2005/2006
Wigan Athletic,Josip Skoko,30.0,Central Midfield,Stoke City,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Wigan Athletic,David Wright,25.0,Defensive Midfield,Norwich,"End of loanDec 18, 2005",in,0.0,Premier League,2005,2005/2006
Wigan Athletic,Émerson Thome,33.0,Centre-Back,Derby,"End of loanNov 19, 2005",in,0.0,Premier League,2005,2005/2006
Wigan Athletic,Nathan Ellington,23.0,Centre-Forward,West Brom,£4.05m,out,4.05,Premier League,2005,2005/2006
Wigan Athletic,Ian Breckin,29.0,Centre-Back,Nottm Forest,£405k,out,0.405,Premier League,2005,2005/2006
Wigan Athletic,David Graham,26.0,Centre-Forward,Sheff Wed,£338k,out,0.33799999999999997,Premier League,2005,2005/2006
Wigan Athletic,Alan Mahon,27.0,Left Midfield,Burnley,£270k,out,0.27,Premier League,2005,2005/2006
Wigan Athletic,Phil Edwards,19.0,Right-Back,Accrington,Free Transfer,out,0.0,Premier League,2005,2005/2006
Wigan Athletic,Luke Joyce,18.0,Defensive Midfield,Carlisle United,Free Transfer,out,0.0,Premier League,2005,2005/2006
Wigan Athletic,Jason Jarrett,25.0,Central Midfield,Norwich,Free Transfer,out,0.0,Premier League,2005,2005/2006
Wigan Athletic,Gareth Whalley,31.0,Central Midfield,Swindon Town,Free Transfer,out,0.0,Premier League,2005,2005/2006
Wigan Athletic,Émerson Thome,33.0,Centre-Back,Derby,Loan,out,0.0,Premier League,2005,2005/2006
Wigan Athletic,Nicky Eaden,32.0,Right-Back,Nottm Forest,Free Transfer,out,0.0,Premier League,2005,2005/2006
Wigan Athletic,Josip Skoko,30.0,Central Midfield,Stoke City,Loan,out,0.0,Premier League,2005,2005/2006
Wigan Athletic,David Wright,25.0,Defensive Midfield,Norwich,Loan,out,0.0,Premier League,2005,2005/2006
Wigan Athletic,Gregg Traynor,20.0,Left Midfield,Hyde United,Free Transfer,out,0.0,Premier League,2005,2005/2006
Wigan Athletic,Ngasanya Saddam Ilongo,21.0,Defensive Midfield,Loko Moscow,?,out,,Premier League,2005,2005/2006
Wigan Athletic,Émerson Thome,33.0,Centre-Back,Vissel Kobe,?,out,,Premier League,2005,2005/2006
Wigan Athletic,Neil Mellor,23.0,Centre-Forward,Liverpool,"End of loanMay 1, 2006",out,0.0,Premier League,2005,2005/2006
Wigan Athletic,Per Frandsen,35.0,Right Midfield,Retired,-,out,0.0,Premier League,2005,2005/2006
Wigan Athletic,David Moore,,Midfielder,Retired,-,out,0.0,Premier League,2005,2005/2006
West Ham United,Dean Ashton,22.0,Centre-Forward,Norwich,£9.80m,in,9.8,Premier League,2005,2005/2006
West Ham United,Yossi Benayoun,25.0,Right Winger,Racing,£3.38m,in,3.38,Premier League,2005,2005/2006
West Ham United,Paul Konchesky,24.0,Left-Back,Charlton,£2.03m,in,2.03,Premier League,2005,2005/2006
West Ham United,Danny Gabbidon,25.0,Centre-Back,Cardiff,£1.80m,in,1.8,Premier League,2005,2005/2006
West Ham United,James Collins,21.0,Centre-Back,Cardiff,£1.80m,in,1.8,Premier League,2005,2005/2006
West Ham United,Clive Clarke,25.0,Left-Back,Stoke City,£495k,in,0.495,Premier League,2005,2005/2006
West Ham United,Yaniv Katan,24.0,Attacking Midfield,Maccabi Haifa,£135k,in,0.135,Premier League,2005,2005/2006
West Ham United,Shaka Hislop,36.0,Goalkeeper,Portsmouth,Free Transfer,in,0.0,Premier League,2005,2005/2006
West Ham United,Sekou Baradji,21.0,Defensive Midfield,Le Mans UC 72,Free Transfer,in,0.0,Premier League,2005,2005/2006
West Ham United,Jérémie Aliadière,22.0,Centre-Forward,Arsenal,Loan,in,0.0,Premier League,2005,2005/2006
West Ham United,Roy Carroll,27.0,Goalkeeper,Man Utd,Free Transfer,in,0.0,Premier League,2005,2005/2006
West Ham United,Petr Mikolanda,20.0,Centre-Forward,Viktoria Zizkov,Free Transfer,in,0.0,Premier League,2005,2005/2006
West Ham United,David Bellion,22.0,Centre-Forward,Man Utd,Loan,in,0.0,Premier League,2005,2005/2006
West Ham United,Lionel Scaloni,27.0,Right-Back,Dep. La Coruña,Loan,in,0.0,Premier League,2005,2005/2006
West Ham United,Luke Chadwick,25.0,Attacking Midfield,Stoke City,"End of loanJan 3, 2006",in,0.0,Premier League,2005,2005/2006
West Ham United,Matthew Reed,18.0,Goalkeeper,West Ham U18,-,in,0.0,Premier League,2005,2005/2006
West Ham United,Chris Cohen,19.0,Central Midfield,Yeovil Town,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
West Ham United,Matthew Reed,19.0,Goalkeeper,Barnet,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
West Ham United,Petr Mikolanda,21.0,Centre-Forward,Northampt. Town,"End of loanOct 1, 2005",in,0.0,Premier League,2005,2005/2006
West Ham United,Petr Mikolanda,21.0,Centre-Forward,Swindon Town,"End of loanNov 1, 2005",in,0.0,Premier League,2005,2005/2006
West Ham United,Tony Stokes,18.0,Central Midfield,West Ham U18,-,in,0.0,Premier League,2005,2005/2006
West Ham United,Elliott Ward,21.0,Centre-Back,Plymouth,"End of loanFeb 1, 2006",in,0.0,Premier League,2005,2005/2006
West Ham United,Ishmael Welsh,17.0,Central Midfield,West Ham U18,-,in,0.0,Premier League,2005,2005/2006
West Ham United,Tony Stokes,19.0,Central Midfield,Rush. & Diamon.,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
West Ham United,Stephen Bywater,24.0,Goalkeeper,Coventry,"End of loanOct 1, 2005",in,0.0,Premier League,2005,2005/2006
West Ham United,Moses Ashikodi,18.0,Centre-Forward,Gillingham FC,"End of loanNov 1, 2005",in,0.0,Premier League,2005,2005/2006
West Ham United,Darren Blewitt,20.0,Defender,Hereford Utd.,"End of loanJan 3, 2006",in,0.0,Premier League,2005,2005/2006
West Ham United,Kyel Reid,17.0,Left Winger,West Ham U18,-,in,0.0,Premier League,2005,2005/2006
West Ham United,Mark Noble,18.0,Central Midfield,Hull City,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
West Ham United,Trent McClenahan,21.0,Centre-Back,MK Dons,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
West Ham United,Carl Fletcher,25.0,Defensive Midfield,Watford,"End of loanOct 16, 2005",in,0.0,Premier League,2005,2005/2006
West Ham United,Sekou Baradji,21.0,Defensive Midfield,Reading,"End of loanNov 1, 2005",in,0.0,Premier League,2005,2005/2006
West Ham United,Gavin Williams,25.0,Attacking Midfield,Ipswich,£360k,out,0.36,Premier League,2005,2005/2006
West Ham United,Luke Chadwick,25.0,Attacking Midfield,Stoke City,£135k,out,0.135,Premier League,2005,2005/2006
West Ham United,Petr Mikolanda,21.0,Centre-Forward,Rush. & Diamon.,Loan,out,0.0,Premier League,2005,2005/2006
West Ham United,Darren Blewitt,19.0,Defender,Hereford Utd.,Loan,out,0.0,Premier League,2005,2005/2006
West Ham United,Mark Noble,18.0,Central Midfield,Hull City,Loan,out,0.0,Premier League,2005,2005/2006
West Ham United,Greg Pearson,20.0,Centre-Forward,Rush. & Diamon.,Free Transfer,out,0.0,Premier League,2005,2005/2006
West Ham United,Elliott Ward,20.0,Centre-Back,Plymouth,Loan,out,0.0,Premier League,2005,2005/2006
West Ham United,Steve Lomas,31.0,Central Midfield,QPR,Free Transfer,out,0.0,Premier League,2005,2005/2006
West Ham United,Moses Ashikodi,18.0,Centre-Forward,Gillingham FC,Loan,out,0.0,Premier League,2005,2005/2006
West Ham United,Tomás Repka,31.0,Centre-Back,Sparta Praha,Free Transfer,out,0.0,Premier League,2005,2005/2006
West Ham United,Luke Chadwick,24.0,Attacking Midfield,Stoke City,Loan,out,0.0,Premier League,2005,2005/2006
West Ham United,Matthew Reed,19.0,Goalkeeper,Barnet,Loan,out,0.0,Premier League,2005,2005/2006
West Ham United,Carl Fletcher,25.0,Defensive Midfield,Watford,Loan,out,0.0,Premier League,2005,2005/2006
West Ham United,Rufus Brevett,35.0,Left-Back,Plymouth,Free Transfer,out,0.0,Premier League,2005,2005/2006
West Ham United,Youssef Sofiane,21.0,Centre-Forward,Coventry,Free Transfer,out,0.0,Premier League,2005,2005/2006
West Ham United,Malky Mackay,33.0,Centre-Back,Watford,Free Transfer,out,0.0,Premier League,2005,2005/2006
West Ham United,Chris Cohen,18.0,Central Midfield,Yeovil Town,Loan,out,0.0,Premier League,2005,2005/2006
West Ham United,Moses Ashikodi,18.0,Centre-Forward,Rangers,Free Transfer,out,0.0,Premier League,2005,2005/2006
West Ham United,Trent McClenahan,20.0,Centre-Back,MK Dons,Loan,out,0.0,Premier League,2005,2005/2006
West Ham United,Tony Stokes,18.0,Central Midfield,Rush. & Diamon.,Loan,out,0.0,Premier League,2005,2005/2006
West Ham United,Sekou Baradji,21.0,Defensive Midfield,Reading,Loan,out,0.0,Premier League,2005,2005/2006
West Ham United,Serhii Rebrov,31.0,Second Striker,Dynamo Kyiv,Free Transfer,out,0.0,Premier League,2005,2005/2006
West Ham United,Petr Mikolanda,21.0,Centre-Forward,Swindon Town,Loan,out,0.0,Premier League,2005,2005/2006
West Ham United,Don Hutchison,34.0,Attacking Midfield,Millwall,Free Transfer,out,0.0,Premier League,2005,2005/2006
West Ham United,Chris Powell,35.0,Left-Back,Charlton,Free Transfer,out,0.0,Premier League,2005,2005/2006
West Ham United,Stephen Bywater,24.0,Goalkeeper,Coventry,Loan,out,0.0,Premier League,2005,2005/2006
West Ham United,Petr Mikolanda,20.0,Centre-Forward,Northampt. Town,Loan,out,0.0,Premier League,2005,2005/2006
West Ham United,David Bellion,23.0,Centre-Forward,Man Utd,"End of loanJan 8, 2006",out,0.0,Premier League,2005,2005/2006
West Ham United,Jérémie Aliadière,22.0,Centre-Forward,Arsenal,"End of loanJan 30, 2006",out,0.0,Premier League,2005,2005/2006
West Ham United,Andy Melville,36.0,Centre-Back,Retired,-,out,0.0,Premier League,2005,2005/2006
West Ham United,Dusan Kuciak,20.0,Goalkeeper,MSK Zilina,"End of loanJun 30, 2005",out,0.0,Premier League,2005,2005/2006
